ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Has_child,Cluster,Age_group,Income_group,Seniority_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment
10507,1977,Undergraduate,Alone,0,1,25-07-2013,14,4,2,2,7,8,0,1,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
2674,1958,Postgraduate,Alone,0,1,04-09-2012,79,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1 child,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
2698,1976,Graduate,Alone,0,1,07-11-2013,52,3,6,3,5,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer
3231,1973,Graduate,Couple,1,0,25-11-2013,97,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
4096,1968,Postgraduate,Alone,1,0,26-12-2013,24,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
10476,1958,Graduate,Couple,0,1,13-05-2014,0,1,3,2,5,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
5948,1975,Graduate,Alone,0,1,29-04-2014,96,2,4,1,5,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
9140,1960,Undergraduate,Couple,1,1,25-12-2013,89,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Low consumer
10258,1965,Postgraduate,Alone,2,1,06-05-2013,94,2,1,0,3,8,0,0,0,0,0,0,3,11,0,3 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
5675,1960,Postgraduate,Alone,0,1,04-10-2012,98,6,4,5,7,6,0,1,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
4743,1969,Postgraduate,Couple,0,1,03-03-2013,72,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
8805,1960,Graduate,Alone,0,1,02-12-2012,1,4,7,2,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
1542,1975,Graduate,Alone,1,2,30-12-2013,26,6,4,2,8,5,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
6770,1985,Graduate,Couple,1,0,20-08-2013,5,2,2,1,2,6,1,0,0,0,0,0,3,11,1,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer,Frequent consumer
8773,1971,Postgraduate,Couple,0,1,25-06-2013,22,3,5,1,6,7,0,1,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Medium to high income,Experienced customers,Frequent consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Frequent consumer
10420,1955,Postgraduate,Alone,0,1,05-05-2014,56,1,4,2,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
7514,1956,Undergraduate,Couple,1,1,03-07-2013,74,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
793,1973,Graduate,Couple,1,0,06-10-2012,24,1,2,0,3,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
10909,1948,Graduate,Couple,0,0,15-01-2014,9,0,5,10,5,1,1,0,1,0,0,0,3,11,0,No child,No child,Need attention,Senior,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
8702,1976,Undergraduate,Couple,1,1,20-08-2013,10,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
4791,1980,Graduate,Couple,1,1,16-12-2012,35,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Adult,Low to medium income,Old customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
2963,1979,Graduate,Couple,0,0,02-05-2014,56,1,8,6,6,3,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Adult,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
8216,1972,Postgraduate,Couple,1,1,11-10-2013,7,6,4,4,3,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
8140,1973,Graduate,Couple,1,0,03-10-2013,51,3,2,1,4,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
10146,1972,Postgraduate,Couple,1,0,02-03-2014,17,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Low consumer,Low consumer,Non consumer,Non consumer,Low consumer
5289,1975,Undergraduate,Alone,1,1,09-11-2012,30,2,1,1,2,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Old customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer
2587,1972,Postgraduate,Couple,1,0,15-05-2014,21,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Non consumer
4405,1956,Postgraduate,Couple,0,2,30-07-2013,2,2,6,3,12,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Senior,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer
8663,1974,Graduate,Alone,1,1,22-05-2014,85,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
2589,1972,Graduate,Alone,1,0,07-02-2014,65,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
3421,1968,Postgraduate,Alone,0,1,21-04-2013,64,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
10490,1969,Postgraduate,Couple,1,1,10-12-2012,11,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
4094,1961,Graduate,Couple,1,1,25-08-2012,92,4,5,1,5,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Medium to high income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
9958,1972,Graduate,Couple,0,1,29-03-2014,54,1,9,2,9,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
2534,1953,Graduate,Couple,0,1,21-04-2014,4,2,4,1,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
4188,1957,Graduate,Alone,0,1,13-08-2012,53,3,5,2,4,8,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Senior,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
6613,1970,Postgraduate,Couple,1,0,12-10-2012,39,6,8,4,8,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
10827,1967,Postgraduate,Couple,1,1,07-08-2012,49,4,3,0,4,9,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
5491,1951,Postgraduate,Couple,0,1,11-04-2013,70,4,6,1,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Senior,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer
8402,1953,Postgraduate,Couple,0,1,17-12-2013,40,2,7,5,8,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
8783,1950,Graduate,Couple,0,1,08-09-2012,40,3,4,2,9,3,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Senior,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
10010,1953,Postgraduate,Alone,1,1,06-09-2012,43,4,3,2,2,9,0,0,0,0,0,0,3,11,1,2 children,Has child,Stars,Senior,Low to medium income,Old customers,Frequent consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
618,1977,Postgraduate,Couple,0,1,28-09-2012,17,1,7,2,12,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Old customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
9121,1972,Graduate,Couple,1,0,20-05-2013,40,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1 child,Has child,High potential,Mature,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Non consumer,Biggest consumer
361,1969,Postgraduate,Couple,1,1,18-02-2014,84,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
4310,1944,Graduate,Couple,0,0,22-01-2014,25,1,5,10,5,1,0,0,0,1,0,0,3,11,1,No child,No child,Need attention,Senior,High income,New customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
2678,1990,Graduate,Alone,1,0,13-02-2013,62,3,5,0,3,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
6376,1979,Graduate,Alone,1,0,10-06-2013,83,4,4,3,8,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Adult,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
524,1966,Undergraduate,Couple,0,0,16-01-2013,47,1,2,1,2,8,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Mature,Low income,Experienced customers,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
10341,1948,Graduate,Couple,0,0,23-02-2014,45,1,2,2,5,2,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5654,1972,Graduate,Couple,2,1,16-03-2014,34,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
4098,1973,Graduate,Couple,1,1,28-01-2014,3,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
5824,1972,Postgraduate,Couple,2,1,11-04-2014,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Non consumer
7000,1972,Undergraduate,Alone,0,0,13-10-2013,18,1,2,10,10,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,Medium to high income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
2561,1966,Graduate,Alone,0,1,11-11-2012,45,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
5229,1969,Postgraduate,Couple,0,1,16-02-2014,81,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Low consumer,Low consumer,Non consumer,Non consumer,Low consumer
4086,1959,Graduate,Couple,0,0,28-12-2012,77,1,1,1,2,8,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Mature,Low income,Old customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer
2428,1970,Graduate,Couple,1,0,04-05-2013,23,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
8254,1974,Postgraduate,Couple,1,0,13-04-2013,48,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
2836,1972,Postgraduate,Couple,1,0,16-09-2013,61,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Non consumer,Non consumer,Low consumer
8418,1958,Undergraduate,Alone,1,1,30-03-2014,60,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
1362,1972,Graduate,Alone,0,0,04-03-2013,75,1,6,1,6,7,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer
7152,1983,Postgraduate,Couple,1,0,05-04-2013,64,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Low consumer,Non consumer,Low consumer,Low consumer,Non consumer,Low consumer
10033,1973,Undergraduate,Alone,1,0,13-02-2014,54,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer
9349,1985,Graduate,Couple,0,0,19-12-2013,84,1,6,5,11,2,0,0,1,1,0,0,3,11,0,No child,No child,Need attention,Adult,High income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer
274,1973,Graduate,Alone,1,1,23-12-2013,75,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
3388,1967,Graduate,Alone,1,1,30-10-2013,16,5,6,1,5,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Mature,High income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Biggest consumer,Low consumer
922,1979,Undergraduate,Couple,1,1,04-05-2013,79,2,1,1,2,8,1,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Adult,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Frequent consumer
8588,1961,Graduate,Couple,1,1,25-08-2012,92,4,5,1,5,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Medium to high income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
2518,1986,Undergraduate,Couple,0,0,25-01-2013,16,1,0,1,2,7,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Adult,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
574,1964,Graduate,Couple,0,0,23-04-2014,96,1,1,1,4,2,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
3220,1983,Graduate,Couple,1,0,14-02-2013,30,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
5967,1952,Graduate,Couple,1,1,18-07-2013,60,3,2,1,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
1183,1949,Postgraduate,Couple,1,1,21-09-2013,11,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
6856,1979,Graduate,Couple,1,0,03-09-2012,75,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Non consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
4530,1948,Postgraduate,Alone,0,0,24-10-2012,36,3,3,7,10,3,0,0,0,1,0,0,3,11,1,No child,No child,High potential,Senior,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
1553,1946,Graduate,Couple,0,0,27-09-2013,71,1,7,5,10,4,0,1,0,1,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
4682,1958,Graduate,Couple,0,0,15-10-2013,88,1,2,2,8,1,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Low consumer
8204,1971,Undergraduate,Couple,0,0,16-12-2012,93,1,4,4,9,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Old customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
